File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD16A2GF_061_PET_500m_doy2008193000000_aid0001,PET_500m,aid0001,07/11/2008,1,54.3,54.3,"(54.3,54.3)",54.3,0,0,54.3,54.3,54.3,54.3,54.3
MOD16A2GF_061_PET_500m_doy2008201000000_aid0001,PET_500m,aid0001,07/19/2008,1,43.7,43.7,"(43.7,43.7)",43.7,0,0,43.7,43.7,43.7,43.7,43.7
MOD16A2GF_061_PET_500m_doy2008209000000_aid0001,PET_500m,aid0001,07/27/2008,1,46,46,"(46.0,46.0)",46,0,0,46,46,46,46,46
MOD16A2GF_061_PET_500m_doy2008217000000_aid0001,PET_500m,aid0001,08/04/2008,1,40.6,40.6,"(40.6,40.6)",40.6,0,0,40.6,40.6,40.6,40.6,40.6
MOD16A2GF_061_PET_500m_doy2008225000000_aid0001,PET_500m,aid0001,08/12/2008,1,44,44,"(44.0,44.0)",44,0,0,44,44,44,44,44
MOD16A2GF_061_PET_500m_doy2008233000000_aid0001,PET_500m,aid0001,08/20/2008,1,41.8,41.8,"(41.8,41.8)",41.8,0,0,41.8,41.8,41.8,41.8,41.8
MOD16A2GF_061_PET_500m_doy2008241000000_aid0001,PET_500m,aid0001,08/28/2008,1,42.3,42.3,"(42.3,42.3)",42.3,0,0,42.3,42.3,42.3,42.3,42.3
MOD16A2GF_061_PET_500m_doy2008249000000_aid0001,PET_500m,aid0001,09/05/2008,1,32.9,32.9,"(32.9,32.9)",32.9,0,0,32.9,32.9,32.9,32.9,32.9
MOD16A2GF_061_PET_500m_doy2008257000000_aid0001,PET_500m,aid0001,09/13/2008,1,31.3,31.3,"(31.3,31.3)",31.3,0,0,31.3,31.3,31.3,31.3,31.3
MOD16A2GF_061_PET_500m_doy2008265000000_aid0001,PET_500m,aid0001,09/21/2008,1,22.6,22.6,"(22.6,22.6)",22.6,0,0,22.6,22.6,22.6,22.6,22.6
MOD16A2GF_061_PET_500m_doy2008273000000_aid0001,PET_500m,aid0001,09/29/2008,1,20.5,20.5,"(20.5,20.5)",20.5,0,0,20.5,20.5,20.5,20.5,20.5
MOD16A2GF_061_PET_500m_doy2008281000000_aid0001,PET_500m,aid0001,10/07/2008,1,22.2,22.2,"(22.2,22.2)",22.2,0,0,22.2,22.2,22.2,22.2,22.2
MOD16A2GF_061_PET_500m_doy2008289000000_aid0001,PET_500m,aid0001,10/15/2008,1,17.1,17.1,"(17.1,17.1)",17.1,0,0,17.1,17.1,17.1,17.1,17.1
MOD16A2GF_061_PET_500m_doy2008297000000_aid0001,PET_500m,aid0001,10/23/2008,1,13.3,13.3,"(13.3,13.3)",13.3,0,0,13.3,13.3,13.3,13.3,13.3
MOD16A2GF_061_PET_500m_doy2008305000000_aid0001,PET_500m,aid0001,10/31/2008,1,11.2,11.2,"(11.2,11.2)",11.2,0,0,11.2,11.2,11.2,11.2,11.2
MOD16A2GF_061_PET_500m_doy2008313000000_aid0001,PET_500m,aid0001,11/08/2008,1,9.8,9.8,"(9.8,9.8)",9.8,0,0,9.8,9.8,9.8,9.8,9.8
MOD16A2GF_061_PET_500m_doy2008321000000_aid0001,PET_500m,aid0001,11/16/2008,1,10.1,10.1,"(10.1,10.1)",10.1,0,0,10.1,10.1,10.1,10.1,10.1
MOD16A2GF_061_PET_500m_doy2008329000000_aid0001,PET_500m,aid0001,11/24/2008,1,5.8,5.8,"(5.8,5.8)",5.8,0,0,5.8,5.8,5.8,5.8,5.8
MOD16A2GF_061_PET_500m_doy2008337000000_aid0001,PET_500m,aid0001,12/02/2008,1,6.4,6.4,"(6.4,6.4)",6.4,0,0,6.4,6.4,6.4,6.4,6.4
MOD16A2GF_061_PET_500m_doy2008345000000_aid0001,PET_500m,aid0001,12/10/2008,1,3.5,3.5,"(3.5,3.5)",3.5,0,0,3.5,3.5,3.5,3.5,3.5
MOD16A2GF_061_PET_500m_doy2008353000000_aid0001,PET_500m,aid0001,12/18/2008,1,2.9,2.9,"(2.9,2.9)",2.9,0,0,2.9,2.9,2.9,2.9,2.9
MOD16A2GF_061_PET_500m_doy2008361000000_aid0001,PET_500m,aid0001,12/26/2008,1,3.7,3.7,"(3.7,3.7)",3.7,0,0,3.7,3.7,3.7,3.7,3.7
MOD16A2GF_061_PET_500m_doy2009001000000_aid0001,PET_500m,aid0001,01/01/2009,1,4.1,4.1,"(4.1,4.1)",4.1,0,0,4.1,4.1,4.1,4.1,4.1
MOD16A2GF_061_PET_500m_doy2009009000000_aid0001,PET_500m,aid0001,01/09/2009,1,3.5,3.5,"(3.5,3.5)",3.5,0,0,3.5,3.5,3.5,3.5,3.5
MOD16A2GF_061_PET_500m_doy2009017000000_aid0001,PET_500m,aid0001,01/17/2009,1,3.7,3.7,"(3.7,3.7)",3.7,0,0,3.7,3.7,3.7,3.7,3.7
MOD16A2GF_061_PET_500m_doy2009025000000_aid0001,PET_500m,aid0001,01/25/2009,1,5,5,"(5.0,5.0)",5,0,0,5,5,5,5,5
MOD16A2GF_061_PET_500m_doy2009033000000_aid0001,PET_500m,aid0001,02/02/2009,1,6.7,6.7,"(6.7,6.7)",6.7,0,0,6.7,6.7,6.7,6.7,6.7
MOD16A2GF_061_PET_500m_doy2009041000000_aid0001,PET_500m,aid0001,02/10/2009,1,9.8,9.8,"(9.8,9.8)",9.8,0,0,9.8,9.8,9.8,9.8,9.8
MOD16A2GF_061_PET_500m_doy2009049000000_aid0001,PET_500m,aid0001,02/18/2009,1,9.9,9.9,"(9.9,9.9)",9.9,0,0,9.9,9.9,9.9,9.9,9.9
MOD16A2GF_061_PET_500m_doy2009057000000_aid0001,PET_500m,aid0001,02/26/2009,1,10.1,10.1,"(10.1,10.1)",10.1,0,0,10.1,10.1,10.1,10.1,10.1
MOD16A2GF_061_PET_500m_doy2009065000000_aid0001,PET_500m,aid0001,03/06/2009,1,14.4,14.4,"(14.4,14.4)",14.4,0,0,14.4,14.4,14.4,14.4,14.4
MOD16A2GF_061_PET_500m_doy2009073000000_aid0001,PET_500m,aid0001,03/14/2009,1,19.3,19.3,"(19.3,19.3)",19.3,0,0,19.3,19.3,19.3,19.3,19.3
MOD16A2GF_061_PET_500m_doy2009081000000_aid0001,PET_500m,aid0001,03/22/2009,1,22,22,"(22.0,22.0)",22,0,0,22,22,22,22,22
MOD16A2GF_061_PET_500m_doy2009089000000_aid0001,PET_500m,aid0001,03/30/2009,1,19,19,"(19.0,19.0)",19,0,0,19,19,19,19,19
MOD16A2GF_061_PET_500m_doy2009097000000_aid0001,PET_500m,aid0001,04/07/2009,1,26,26,"(26.0,26.0)",26,0,0,26,26,26,26,26
MOD16A2GF_061_PET_500m_doy2009105000000_aid0001,PET_500m,aid0001,04/15/2009,1,29.8,29.8,"(29.8,29.8)",29.8,0,0,29.8,29.8,29.8,29.8,29.8
MOD16A2GF_061_PET_500m_doy2009113000000_aid0001,PET_500m,aid0001,04/23/2009,1,41.8,41.8,"(41.8,41.8)",41.8,0,0,41.8,41.8,41.8,41.8,41.8
MOD16A2GF_061_PET_500m_doy2009121000000_aid0001,PET_500m,aid0001,05/01/2009,1,24.8,24.8,"(24.8,24.8)",24.8,0,0,24.8,24.8,24.8,24.8,24.8
MOD16A2GF_061_PET_500m_doy2009129000000_aid0001,PET_500m,aid0001,05/09/2009,1,41.2,41.2,"(41.2,41.2)",41.2,0,0,41.2,41.2,41.2,41.2,41.2
MOD16A2GF_061_PET_500m_doy2009137000000_aid0001,PET_500m,aid0001,05/17/2009,1,41.4,41.4,"(41.4,41.4)",41.4,0,0,41.4,41.4,41.4,41.4,41.4
MOD16A2GF_061_PET_500m_doy2009145000000_aid0001,PET_500m,aid0001,05/25/2009,1,40.4,40.4,"(40.4,40.4)",40.4,0,0,40.4,40.4,40.4,40.4,40.4
MOD16A2GF_061_PET_500m_doy2009153000000_aid0001,PET_500m,aid0001,06/02/2009,1,40.9,40.9,"(40.9,40.9)",40.9,0,0,40.9,40.9,40.9,40.9,40.9
MOD16A2GF_061_PET_500m_doy2009161000000_aid0001,PET_500m,aid0001,06/10/2009,1,34.5,34.5,"(34.5,34.5)",34.5,0,0,34.5,34.5,34.5,34.5,34.5
MOD16A2GF_061_PET_500m_doy2009169000000_aid0001,PET_500m,aid0001,06/18/2009,1,39,39,"(39.0,39.0)",39,0,0,39,39,39,39,39
MOD16A2GF_061_PET_500m_doy2009177000000_aid0001,PET_500m,aid0001,06/26/2009,1,44.5,44.5,"(44.5,44.5)",44.5,0,0,44.5,44.5,44.5,44.5,44.5
MOD16A2GF_061_PET_500m_doy2009185000000_aid0001,PET_500m,aid0001,07/04/2009,1,49.4,49.4,"(49.4,49.4)",49.4,0,0,49.4,49.4,49.4,49.4,49.4
MOD16A2GF_061_PET_500m_doy2009193000000_aid0001,PET_500m,aid0001,07/12/2009,1,50.8,50.8,"(50.8,50.8)",50.8,0,0,50.8,50.8,50.8,50.8,50.8
MOD16A2GF_061_PET_500m_doy2009201000000_aid0001,PET_500m,aid0001,07/20/2009,1,42.8,42.8,"(42.8,42.8)",42.8,0,0,42.8,42.8,42.8,42.8,42.8
MOD16A2GF_061_PET_500m_doy2009209000000_aid0001,PET_500m,aid0001,07/28/2009,1,44.6,44.6,"(44.6,44.6)",44.6,0,0,44.6,44.6,44.6,44.6,44.6
MOD16A2GF_061_PET_500m_doy2009217000000_aid0001,PET_500m,aid0001,08/05/2009,1,41.7,41.7,"(41.7,41.7)",41.7,0,0,41.7,41.7,41.7,41.7,41.7
MOD16A2GF_061_PET_500m_doy2009225000000_aid0001,PET_500m,aid0001,08/13/2009,1,50.3,50.3,"(50.3,50.3)",50.3,0,0,50.3,50.3,50.3,50.3,50.3
MOD16A2GF_061_PET_500m_doy2009233000000_aid0001,PET_500m,aid0001,08/21/2009,1,40.6,40.6,"(40.6,40.6)",40.6,0,0,40.6,40.6,40.6,40.6,40.6
MOD16A2GF_061_PET_500m_doy2009241000000_aid0001,PET_500m,aid0001,08/29/2009,1,37.3,37.3,"(37.3,37.3)",37.3,0,0,37.3,37.3,37.3,37.3,37.3
MOD16A2GF_061_PET_500m_doy2009249000000_aid0001,PET_500m,aid0001,09/06/2009,1,30.7,30.7,"(30.7,30.7)",30.7,0,0,30.7,30.7,30.7,30.7,30.7
MOD16A2GF_061_PET_500m_doy2009257000000_aid0001,PET_500m,aid0001,09/14/2009,1,31.5,31.5,"(31.5,31.5)",31.5,0,0,31.5,31.5,31.5,31.5,31.5
MOD16A2GF_061_PET_500m_doy2009265000000_aid0001,PET_500m,aid0001,09/22/2009,1,25.6,25.6,"(25.6,25.6)",25.6,0,0,25.6,25.6,25.6,25.6,25.6
MOD16A2GF_061_PET_500m_doy2009273000000_aid0001,PET_500m,aid0001,09/30/2009,1,21.7,21.7,"(21.7,21.7)",21.7,0,0,21.7,21.7,21.7,21.7,21.7
MOD16A2GF_061_PET_500m_doy2009281000000_aid0001,PET_500m,aid0001,10/08/2009,1,17.6,17.6,"(17.6,17.6)",17.6,0,0,17.6,17.6,17.6,17.6,17.6
MOD16A2GF_061_PET_500m_doy2009289000000_aid0001,PET_500m,aid0001,10/16/2009,1,14,14,"(14.0,14.0)",14,0,0,14,14,14,14,14
MOD16A2GF_061_PET_500m_doy2009297000000_aid0001,PET_500m,aid0001,10/24/2009,1,11.9,11.9,"(11.9,11.9)",11.9,0,0,11.9,11.9,11.9,11.9,11.9
MOD16A2GF_061_PET_500m_doy2009305000000_aid0001,PET_500m,aid0001,11/01/2009,1,12.3,12.3,"(12.3,12.3)",12.3,0,0,12.3,12.3,12.3,12.3,12.3
MOD16A2GF_061_PET_500m_doy2009313000000_aid0001,PET_500m,aid0001,11/09/2009,1,8.6,8.6,"(8.6,8.6)",8.6,0,0,8.6,8.6,8.6,8.6,8.6
MOD16A2GF_061_PET_500m_doy2009321000000_aid0001,PET_500m,aid0001,11/17/2009,1,8.3,8.3,"(8.3,8.3)",8.3,0,0,8.3,8.3,8.3,8.3,8.3
MOD16A2GF_061_PET_500m_doy2009329000000_aid0001,PET_500m,aid0001,11/25/2009,1,5.6,5.6,"(5.6,5.6)",5.6,0,0,5.6,5.6,5.6,5.6,5.6
MOD16A2GF_061_PET_500m_doy2009337000000_aid0001,PET_500m,aid0001,12/03/2009,1,5.7,5.7,"(5.7,5.7)",5.7,0,0,5.7,5.7,5.7,5.7,5.7
MOD16A2GF_061_PET_500m_doy2009345000000_aid0001,PET_500m,aid0001,12/11/2009,1,5.4,5.4,"(5.4,5.4)",5.4,0,0,5.4,5.4,5.4,5.4,5.4
MOD16A2GF_061_PET_500m_doy2009353000000_aid0001,PET_500m,aid0001,12/19/2009,1,4.3,4.3,"(4.3,4.3)",4.3,0,0,4.3,4.3,4.3,4.3,4.3
MOD16A2GF_061_PET_500m_doy2009361000000_aid0001,PET_500m,aid0001,12/27/2009,1,2.3,2.3,"(2.3,2.3)",2.3,0,0,2.3,2.3,2.3,2.3,2.3
MOD16A2GF_061_PET_500m_doy2010001000000_aid0001,PET_500m,aid0001,01/01/2010,1,4.1,4.1,"(4.1,4.1)",4.1,0,0,4.1,4.1,4.1,4.1,4.1
MOD16A2GF_061_PET_500m_doy2010009000000_aid0001,PET_500m,aid0001,01/09/2010,1,6,6,"(6.0,6.0)",6,0,0,6,6,6,6,6
MOD16A2GF_061_PET_500m_doy2010017000000_aid0001,PET_500m,aid0001,01/17/2010,1,4.9,4.9,"(4.9,4.9)",4.9,0,0,4.9,4.9,4.9,4.9,4.9
MOD16A2GF_061_PET_500m_doy2010025000000_aid0001,PET_500m,aid0001,01/25/2010,1,6.5,6.5,"(6.5,6.5)",6.5,0,0,6.5,6.5,6.5,6.5,6.5
MOD16A2GF_061_PET_500m_doy2010033000000_aid0001,PET_500m,aid0001,02/02/2010,1,7.6,7.6,"(7.6,7.6)",7.6,0,0,7.6,7.6,7.6,7.6,7.6
MOD16A2GF_061_PET_500m_doy2010041000000_aid0001,PET_500m,aid0001,02/10/2010,1,7.2,7.2,"(7.2,7.2)",7.2,0,0,7.2,7.2,7.2,7.2,7.2
MOD16A2GF_061_PET_500m_doy2010049000000_aid0001,PET_500m,aid0001,02/18/2010,1,8.5,8.5,"(8.5,8.5)",8.5,0,0,8.5,8.5,8.5,8.5,8.5
MOD16A2GF_061_PET_500m_doy2010057000000_aid0001,PET_500m,aid0001,02/26/2010,1,9,9,"(9.0,9.0)",9,0,0,9,9,9,9,9
MOD16A2GF_061_PET_500m_doy2010065000000_aid0001,PET_500m,aid0001,03/06/2010,1,17.6,17.6,"(17.6,17.6)",17.6,0,0,17.6,17.6,17.6,17.6,17.6
MOD16A2GF_061_PET_500m_doy2010073000000_aid0001,PET_500m,aid0001,03/14/2010,1,23.1,23.1,"(23.1,23.1)",23.1,0,0,23.1,23.1,23.1,23.1,23.1
MOD16A2GF_061_PET_500m_doy2010081000000_aid0001,PET_500m,aid0001,03/22/2010,1,15.1,15.1,"(15.1,15.1)",15.1,0,0,15.1,15.1,15.1,15.1,15.1
MOD16A2GF_061_PET_500m_doy2010089000000_aid0001,PET_500m,aid0001,03/30/2010,1,26.4,26.4,"(26.4,26.4)",26.4,0,0,26.4,26.4,26.4,26.4,26.4
MOD16A2GF_061_PET_500m_doy2010097000000_aid0001,PET_500m,aid0001,04/07/2010,1,32.2,32.2,"(32.2,32.2)",32.2,0,0,32.2,32.2,32.2,32.2,32.2
MOD16A2GF_061_PET_500m_doy2010105000000_aid0001,PET_500m,aid0001,04/15/2010,1,29.9,29.9,"(29.9,29.9)",29.9,0,0,29.9,29.9,29.9,29.9,29.9
MOD16A2GF_061_PET_500m_doy2010113000000_aid0001,PET_500m,aid0001,04/23/2010,1,31.5,31.5,"(31.5,31.5)",31.5,0,0,31.5,31.5,31.5,31.5,31.5
MOD16A2GF_061_PET_500m_doy2010121000000_aid0001,PET_500m,aid0001,05/01/2010,1,42.9,42.9,"(42.9,42.9)",42.9,0,0,42.9,42.9,42.9,42.9,42.9
MOD16A2GF_061_PET_500m_doy2010129000000_aid0001,PET_500m,aid0001,05/09/2010,1,37.3,37.3,"(37.3,37.3)",37.3,0,0,37.3,37.3,37.3,37.3,37.3
MOD16A2GF_061_PET_500m_doy2010137000000_aid0001,PET_500m,aid0001,05/17/2010,1,37.6,37.6,"(37.6,37.6)",37.6,0,0,37.6,37.6,37.6,37.6,37.6
MOD16A2GF_061_PET_500m_doy2010145000000_aid0001,PET_500m,aid0001,05/25/2010,1,49.6,49.6,"(49.6,49.6)",49.6,0,0,49.6,49.6,49.6,49.6,49.6
MOD16A2GF_061_PET_500m_doy2010153000000_aid0001,PET_500m,aid0001,06/02/2010,1,46.4,46.4,"(46.4,46.4)",46.4,0,0,46.4,46.4,46.4,46.4,46.4
MOD16A2GF_061_PET_500m_doy2010161000000_aid0001,PET_500m,aid0001,06/10/2010,1,40.1,40.1,"(40.1,40.1)",40.1,0,0,40.1,40.1,40.1,40.1,40.1
MOD16A2GF_061_PET_500m_doy2010169000000_aid0001,PET_500m,aid0001,06/18/2010,1,55.9,55.9,"(55.9,55.9)",55.9,0,0,55.9,55.9,55.9,55.9,55.9
MOD16A2GF_061_PET_500m_doy2010177000000_aid0001,PET_500m,aid0001,06/26/2010,1,52.3,52.3,"(52.3,52.3)",52.3,0,0,52.3,52.3,52.3,52.3,52.3
MOD16A2GF_061_PET_500m_doy2010185000000_aid0001,PET_500m,aid0001,07/04/2010,1,55.8,55.8,"(55.8,55.8)",55.8,0,0,55.8,55.8,55.8,55.8,55.8
MOD16A2GF_061_PET_500m_doy2010193000000_aid0001,PET_500m,aid0001,07/12/2010,1,51.7,51.7,"(51.7,51.7)",51.7,0,0,51.7,51.7,51.7,51.7,51.7
MOD16A2GF_061_PET_500m_doy2010201000000_aid0001,PET_500m,aid0001,07/20/2010,1,50,50,"(50.0,50.0)",50,0,0,50,50,50,50,50
MOD16A2GF_061_PET_500m_doy2010209000000_aid0001,PET_500m,aid0001,07/28/2010,1,50.5,50.5,"(50.5,50.5)",50.5,0,0,50.5,50.5,50.5,50.5,50.5
MOD16A2GF_061_PET_500m_doy2010217000000_aid0001,PET_500m,aid0001,08/05/2010,1,47.7,47.7,"(47.7,47.7)",47.7,0,0,47.7,47.7,47.7,47.7,47.7
MOD16A2GF_061_PET_500m_doy2010225000000_aid0001,PET_500m,aid0001,08/13/2010,1,43.5,43.5,"(43.5,43.5)",43.5,0,0,43.5,43.5,43.5,43.5,43.5
MOD16A2GF_061_PET_500m_doy2010233000000_aid0001,PET_500m,aid0001,08/21/2010,1,36.3,36.3,"(36.3,36.3)",36.3,0,0,36.3,36.3,36.3,36.3,36.3
MOD16A2GF_061_PET_500m_doy2010241000000_aid0001,PET_500m,aid0001,08/29/2010,1,45.2,45.2,"(45.2,45.2)",45.2,0,0,45.2,45.2,45.2,45.2,45.2
MOD16A2GF_061_PET_500m_doy2010249000000_aid0001,PET_500m,aid0001,09/06/2010,1,32.9,32.9,"(32.9,32.9)",32.9,0,0,32.9,32.9,32.9,32.9,32.9
MOD16A2GF_061_PET_500m_doy2010257000000_aid0001,PET_500m,aid0001,09/14/2010,1,31.3,31.3,"(31.3,31.3)",31.3,0,0,31.3,31.3,31.3,31.3,31.3
MOD16A2GF_061_PET_500m_doy2010265000000_aid0001,PET_500m,aid0001,09/22/2010,1,27.5,27.5,"(27.5,27.5)",27.5,0,0,27.5,27.5,27.5,27.5,27.5
MOD16A2GF_061_PET_500m_doy2010273000000_aid0001,PET_500m,aid0001,09/30/2010,1,17.8,17.8,"(17.8,17.8)",17.8,0,0,17.8,17.8,17.8,17.8,17.8
MOD16A2GF_061_PET_500m_doy2010281000000_aid0001,PET_500m,aid0001,10/08/2010,1,20.6,20.6,"(20.6,20.6)",20.6,0,0,20.6,20.6,20.6,20.6,20.6
MOD16A2GF_061_PET_500m_doy2010289000000_aid0001,PET_500m,aid0001,10/16/2010,1,14.6,14.6,"(14.6,14.6)",14.6,0,0,14.6,14.6,14.6,14.6,14.6
MOD16A2GF_061_PET_500m_doy2010297000000_aid0001,PET_500m,aid0001,10/24/2010,1,13.7,13.7,"(13.7,13.7)",13.7,0,0,13.7,13.7,13.7,13.7,13.7
MOD16A2GF_061_PET_500m_doy2010305000000_aid0001,PET_500m,aid0001,11/01/2010,1,9.5,9.5,"(9.5,9.5)",9.5,0,0,9.5,9.5,9.5,9.5,9.5
MOD16A2GF_061_PET_500m_doy2010313000000_aid0001,PET_500m,aid0001,11/09/2010,1,10.5,10.5,"(10.5,10.5)",10.5,0,0,10.5,10.5,10.5,10.5,10.5
MOD16A2GF_061_PET_500m_doy2010321000000_aid0001,PET_500m,aid0001,11/17/2010,1,9.1,9.1,"(9.1,9.1)",9.1,0,0,9.1,9.1,9.1,9.1,9.1
MOD16A2GF_061_PET_500m_doy2010329000000_aid0001,PET_500m,aid0001,11/25/2010,1,7,7,"(7.0,7.0)",7,0,0,7,7,7,7,7
MOD16A2GF_061_PET_500m_doy2010337000000_aid0001,PET_500m,aid0001,12/03/2010,1,5.9,5.9,"(5.9,5.9)",5.9,0,0,5.9,5.9,5.9,5.9,5.9
MOD16A2GF_061_PET_500m_doy2010345000000_aid0001,PET_500m,aid0001,12/11/2010,1,4.7,4.7,"(4.7,4.7)",4.7,0,0,4.7,4.7,4.7,4.7,4.7
MOD16A2GF_061_PET_500m_doy2010353000000_aid0001,PET_500m,aid0001,12/19/2010,1,4.5,4.5,"(4.5,4.5)",4.5,0,0,4.5,4.5,4.5,4.5,4.5
MOD16A2GF_061_PET_500m_doy2010361000000_aid0001,PET_500m,aid0001,12/27/2010,1,2.6,2.6,"(2.6,2.6)",2.6,0,0,2.6,2.6,2.6,2.6,2.6
MOD16A2GF_061_PET_500m_doy2011001000000_aid0001,PET_500m,aid0001,01/01/2011,1,5.2,5.2,"(5.2,5.2)",5.2,0,0,5.2,5.2,5.2,5.2,5.2
MOD16A2GF_061_PET_500m_doy2011009000000_aid0001,PET_500m,aid0001,01/09/2011,1,3.7,3.7,"(3.7,3.7)",3.7,0,0,3.7,3.7,3.7,3.7,3.7
MOD16A2GF_061_PET_500m_doy2011017000000_aid0001,PET_500m,aid0001,01/17/2011,1,3.4,3.4,"(3.4,3.4)",3.4,0,0,3.4,3.4,3.4,3.4,3.4
MOD16A2GF_061_PET_500m_doy2011025000000_aid0001,PET_500m,aid0001,01/25/2011,1,4.2,4.2,"(4.2,4.2)",4.2,0,0,4.2,4.2,4.2,4.2,4.2
MOD16A2GF_061_PET_500m_doy2011033000000_aid0001,PET_500m,aid0001,02/02/2011,1,4.9,4.9,"(4.9,4.9)",4.9,0,0,4.9,4.9,4.9,4.9,4.9
MOD16A2GF_061_PET_500m_doy2011041000000_aid0001,PET_500m,aid0001,02/10/2011,1,6.5,6.5,"(6.5,6.5)",6.5,0,0,6.5,6.5,6.5,6.5,6.5
MOD16A2GF_061_PET_500m_doy2011049000000_aid0001,PET_500m,aid0001,02/18/2011,1,8.4,8.4,"(8.4,8.4)",8.4,0,0,8.4,8.4,8.4,8.4,8.4
MOD16A2GF_061_PET_500m_doy2011057000000_aid0001,PET_500m,aid0001,02/26/2011,1,10.1,10.1,"(10.1,10.1)",10.1,0,0,10.1,10.1,10.1,10.1,10.1
MOD16A2GF_061_PET_500m_doy2011065000000_aid0001,PET_500m,aid0001,03/06/2011,1,10.7,10.7,"(10.7,10.7)",10.7,0,0,10.7,10.7,10.7,10.7,10.7
MOD16A2GF_061_PET_500m_doy2011073000000_aid0001,PET_500m,aid0001,03/14/2011,1,16.1,16.1,"(16.1,16.1)",16.1,0,0,16.1,16.1,16.1,16.1,16.1
MOD16A2GF_061_PET_500m_doy2011081000000_aid0001,PET_500m,aid0001,03/22/2011,1,18.1,18.1,"(18.1,18.1)",18.1,0,0,18.1,18.1,18.1,18.1,18.1
MOD16A2GF_061_PET_500m_doy2011089000000_aid0001,PET_500m,aid0001,03/30/2011,1,20.6,20.6,"(20.6,20.6)",20.6,0,0,20.6,20.6,20.6,20.6,20.6
MOD16A2GF_061_PET_500m_doy2011097000000_aid0001,PET_500m,aid0001,04/07/2011,1,25.5,25.5,"(25.5,25.5)",25.5,0,0,25.5,25.5,25.5,25.5,25.5
MOD16A2GF_061_PET_500m_doy2011105000000_aid0001,PET_500m,aid0001,04/15/2011,1,25.4,25.4,"(25.4,25.4)",25.4,0,0,25.4,25.4,25.4,25.4,25.4
MOD16A2GF_061_PET_500m_doy2011113000000_aid0001,PET_500m,aid0001,04/23/2011,1,32.7,32.7,"(32.7,32.7)",32.7,0,0,32.7,32.7,32.7,32.7,32.7
MOD16A2GF_061_PET_500m_doy2011121000000_aid0001,PET_500m,aid0001,05/01/2011,1,32.1,32.1,"(32.1,32.1)",32.1,0,0,32.1,32.1,32.1,32.1,32.1
MOD16A2GF_061_PET_500m_doy2011129000000_aid0001,PET_500m,aid0001,05/09/2011,1,34.7,34.7,"(34.7,34.7)",34.7,0,0,34.7,34.7,34.7,34.7,34.7
MOD16A2GF_061_PET_500m_doy2011137000000_aid0001,PET_500m,aid0001,05/17/2011,1,31.9,31.9,"(31.9,31.9)",31.9,0,0,31.9,31.9,31.9,31.9,31.9
MOD16A2GF_061_PET_500m_doy2011145000000_aid0001,PET_500m,aid0001,05/25/2011,1,46.5,46.5,"(46.5,46.5)",46.5,0,0,46.5,46.5,46.5,46.5,46.5
MOD16A2GF_061_PET_500m_doy2011153000000_aid0001,PET_500m,aid0001,06/02/2011,1,49.6,49.6,"(49.6,49.6)",49.6,0,0,49.6,49.6,49.6,49.6,49.6
MOD16A2GF_061_PET_500m_doy2011161000000_aid0001,PET_500m,aid0001,06/10/2011,1,37.4,37.4,"(37.4,37.4)",37.4,0,0,37.4,37.4,37.4,37.4,37.4
MOD16A2GF_061_PET_500m_doy2011169000000_aid0001,PET_500m,aid0001,06/18/2011,1,43.8,43.8,"(43.8,43.8)",43.8,0,0,43.8,43.8,43.8,43.8,43.8
MOD16A2GF_061_PET_500m_doy2011177000000_aid0001,PET_500m,aid0001,06/26/2011,1,52.5,52.5,"(52.5,52.5)",52.5,0,0,52.5,52.5,52.5,52.5,52.5
MOD16A2GF_061_PET_500m_doy2011185000000_aid0001,PET_500m,aid0001,07/04/2011,1,53.3,53.3,"(53.3,53.3)",53.3,0,0,53.3,53.3,53.3,53.3,53.3
MOD16A2GF_061_PET_500m_doy2011193000000_aid0001,PET_500m,aid0001,07/12/2011,1,55.5,55.5,"(55.5,55.5)",55.5,0,0,55.5,55.5,55.5,55.5,55.5
MOD16A2GF_061_PET_500m_doy2011201000000_aid0001,PET_500m,aid0001,07/20/2011,1,50.8,50.8,"(50.8,50.8)",50.8,0,0,50.8,50.8,50.8,50.8,50.8
MOD16A2GF_061_PET_500m_doy2011209000000_aid0001,PET_500m,aid0001,07/28/2011,1,50.9,50.9,"(50.9,50.9)",50.9,0,0,50.9,50.9,50.9,50.9,50.9
MOD16A2GF_061_PET_500m_doy2011217000000_aid0001,PET_500m,aid0001,08/05/2011,1,45.7,45.7,"(45.7,45.7)",45.7,0,0,45.7,45.7,45.7,45.7,45.7
MOD16A2GF_061_PET_500m_doy2011225000000_aid0001,PET_500m,aid0001,08/13/2011,1,34,34,"(34.0,34.0)",34,0,0,34,34,34,34,34
MOD16A2GF_061_PET_500m_doy2011233000000_aid0001,PET_500m,aid0001,08/21/2011,1,39.3,39.3,"(39.3,39.3)",39.3,0,0,39.3,39.3,39.3,39.3,39.3
MOD16A2GF_061_PET_500m_doy2011241000000_aid0001,PET_500m,aid0001,08/29/2011,1,42.9,42.9,"(42.9,42.9)",42.9,0,0,42.9,42.9,42.9,42.9,42.9
