File,aid,Date,0,8,16,32,40,48,65,73,81,97,105,113,157
ET_QC_500m_2006049_aid0004,aid0004,2006-02-18 00:00:00+00:00,464.0,6.0,21.0,,,,,,,,,,4.0
ET_QC_500m_2006057_aid0004,aid0004,2006-02-26 00:00:00+00:00,87.0,301.0,103.0,,,,,,,,,,4.0
ET_QC_500m_2006065_aid0004,aid0004,2006-03-06 00:00:00+00:00,483.0,,7.0,,,,,,,1.0,,,4.0
ET_QC_500m_2006073_aid0004,aid0004,2006-03-14 00:00:00+00:00,481.0,1.0,9.0,,,,,,,,,,4.0
ET_QC_500m_2006081_aid0004,aid0004,2006-03-22 00:00:00+00:00,487.0,,4.0,,,,,,,,,,4.0
ET_QC_500m_2006089_aid0004,aid0004,2006-03-30 00:00:00+00:00,480.0,3.0,8.0,,,,,,,,,,4.0
ET_QC_500m_2006097_aid0004,aid0004,2006-04-07 00:00:00+00:00,472.0,6.0,13.0,,,,,,,,,,4.0
ET_QC_500m_2006105_aid0004,aid0004,2006-04-15 00:00:00+00:00,483.0,4.0,4.0,,,,,,,,,,4.0
ET_QC_500m_2006113_aid0004,aid0004,2006-04-23 00:00:00+00:00,491.0,,,,,,,,,,,,4.0
ET_QC_500m_2006121_aid0004,aid0004,2006-05-01 00:00:00+00:00,482.0,3.0,6.0,,,,,,,,,,4.0
ET_QC_500m_2006129_aid0004,aid0004,2006-05-09 00:00:00+00:00,,,,,,,,,,,491.0,,4.0
ET_QC_500m_2006137_aid0004,aid0004,2006-05-17 00:00:00+00:00,173.0,49.0,25.0,76.0,,3.0,,,,162.0,,3.0,4.0
ET_QC_500m_2006145_aid0004,aid0004,2006-05-25 00:00:00+00:00,19.0,,,472.0,,,,,,,,,4.0
ET_QC_500m_2006153_aid0004,aid0004,2006-06-02 00:00:00+00:00,2.0,19.0,3.0,2.0,,,,,,107.0,265.0,93.0,4.0
ET_QC_500m_2006161_aid0004,aid0004,2006-06-10 00:00:00+00:00,31.0,1.0,11.0,280.0,9.0,7.0,,,,141.0,7.0,4.0,4.0
ET_QC_500m_2006169_aid0004,aid0004,2006-06-18 00:00:00+00:00,18.0,5.0,4.0,,,,,,,264.0,74.0,126.0,4.0
ET_QC_500m_2006177_aid0004,aid0004,2006-06-26 00:00:00+00:00,21.0,5.0,3.0,307.0,4.0,2.0,,,,139.0,7.0,3.0,4.0
ET_QC_500m_2006185_aid0004,aid0004,2006-07-04 00:00:00+00:00,17.0,4.0,2.0,183.0,2.0,1.0,,,,282.0,,,4.0
ET_QC_500m_2006193_aid0004,aid0004,2006-07-12 00:00:00+00:00,20.0,8.0,6.0,358.0,,,,,,96.0,,3.0,4.0
ET_QC_500m_2006201_aid0004,aid0004,2006-07-20 00:00:00+00:00,36.0,25.0,26.0,252.0,7.0,18.0,,,,114.0,3.0,10.0,4.0
ET_QC_500m_2006209_aid0004,aid0004,2006-07-28 00:00:00+00:00,37.0,1.0,1.0,366.0,,1.0,,,,83.0,1.0,1.0,4.0
ET_QC_500m_2006217_aid0004,aid0004,2006-08-05 00:00:00+00:00,134.0,9.0,26.0,267.0,12.0,17.0,,,,26.0,,,4.0
ET_QC_500m_2006225_aid0004,aid0004,2006-08-13 00:00:00+00:00,80.0,6.0,7.0,182.0,6.0,5.0,,,,197.0,3.0,5.0,4.0
ET_QC_500m_2006233_aid0004,aid0004,2006-08-21 00:00:00+00:00,11.0,,,119.0,,1.0,,,,350.0,2.0,8.0,4.0
ET_QC_500m_2006241_aid0004,aid0004,2006-08-29 00:00:00+00:00,18.0,37.0,9.0,,,,,,,42.0,365.0,20.0,4.0
ET_QC_500m_2006249_aid0004,aid0004,2006-09-06 00:00:00+00:00,16.0,,1.0,472.0,2.0,,,,,,,,4.0
ET_QC_500m_2006257_aid0004,aid0004,2006-09-14 00:00:00+00:00,19.0,1.0,1.0,463.0,,7.0,,,,,,,4.0
ET_QC_500m_2006265_aid0004,aid0004,2006-09-22 00:00:00+00:00,135.0,,2.0,302.0,2.0,49.0,,,,1.0,,,4.0
ET_QC_500m_2006273_aid0004,aid0004,2006-09-30 00:00:00+00:00,204.0,1.0,,284.0,2.0,,,,,,,,4.0
ET_QC_500m_2006281_aid0004,aid0004,2006-10-08 00:00:00+00:00,480.0,1.0,7.0,2.0,,1.0,,,,,,,4.0
ET_QC_500m_2006289_aid0004,aid0004,2006-10-16 00:00:00+00:00,491.0,,,,,,,,,,,,4.0
ET_QC_500m_2006297_aid0004,aid0004,2006-10-24 00:00:00+00:00,450.0,12.0,29.0,,,,,,,,,,4.0
ET_QC_500m_2006305_aid0004,aid0004,2006-11-01 00:00:00+00:00,487.0,2.0,2.0,,,,,,,,,,4.0
ET_QC_500m_2006313_aid0004,aid0004,2006-11-09 00:00:00+00:00,491.0,,,,,,,,,,,,4.0
ET_QC_500m_2006321_aid0004,aid0004,2006-11-17 00:00:00+00:00,456.0,18.0,17.0,,,,,,,,,,4.0
ET_QC_500m_2006329_aid0004,aid0004,2006-11-25 00:00:00+00:00,436.0,17.0,38.0,,,,,,,,,,4.0
ET_QC_500m_2006337_aid0004,aid0004,2006-12-03 00:00:00+00:00,454.0,11.0,26.0,,,,,,,,,,4.0
ET_QC_500m_2006345_aid0004,aid0004,2006-12-11 00:00:00+00:00,84.0,186.0,35.0,,,,,,,,186.0,,4.0
ET_QC_500m_2006353_aid0004,aid0004,2006-12-19 00:00:00+00:00,491.0,,,,,,,,,,,,4.0
ET_QC_500m_2006361_aid0004,aid0004,2006-12-27 00:00:00+00:00,481.0,2.0,8.0,,,,,,,,,,4.0
ET_QC_500m_2007001_aid0004,aid0004,2007-01-01 00:00:00+00:00,491.0,,,,,,,,,,,,4.0
ET_QC_500m_2007009_aid0004,aid0004,2007-01-09 00:00:00+00:00,154.0,176.0,161.0,,,,,,,,,,4.0
ET_QC_500m_2007017_aid0004,aid0004,2007-01-17 00:00:00+00:00,191.0,19.0,281.0,,,,,,,,,,4.0
ET_QC_500m_2007025_aid0004,aid0004,2007-01-25 00:00:00+00:00,308.0,9.0,174.0,,,,,,,,,,4.0
ET_QC_500m_2007033_aid0004,aid0004,2007-02-02 00:00:00+00:00,100.0,40.0,129.0,,,,,,,4.0,201.0,17.0,4.0
ET_QC_500m_2007041_aid0004,aid0004,2007-02-10 00:00:00+00:00,276.0,65.0,113.0,,,,,,,16.0,10.0,11.0,4.0
ET_QC_500m_2007049_aid0004,aid0004,2007-02-18 00:00:00+00:00,,10.0,6.0,,,,,,,11.0,447.0,17.0,4.0
ET_QC_500m_2007057_aid0004,aid0004,2007-02-26 00:00:00+00:00,2.0,69.0,20.0,,,,,,,158.0,234.0,8.0,4.0
ET_QC_500m_2007065_aid0004,aid0004,2007-03-06 00:00:00+00:00,127.0,26.0,99.0,,,,,,,1.0,164.0,74.0,4.0
ET_QC_500m_2007073_aid0004,aid0004,2007-03-14 00:00:00+00:00,,19.0,432.0,,,,,,,,36.0,4.0,4.0
ET_QC_500m_2007081_aid0004,aid0004,2007-03-22 00:00:00+00:00,434.0,8.0,49.0,,,,,,,,,,4.0
ET_QC_500m_2007089_aid0004,aid0004,2007-03-30 00:00:00+00:00,408.0,16.0,67.0,,,,,,,,,,4.0
ET_QC_500m_2007097_aid0004,aid0004,2007-04-07 00:00:00+00:00,327.0,5.0,159.0,,,,,,,,,,4.0
ET_QC_500m_2007105_aid0004,aid0004,2007-04-15 00:00:00+00:00,488.0,2.0,1.0,,,,,,,,,,4.0
ET_QC_500m_2007113_aid0004,aid0004,2007-04-23 00:00:00+00:00,476.0,1.0,14.0,,,,,,,,,,4.0
ET_QC_500m_2007121_aid0004,aid0004,2007-05-01 00:00:00+00:00,481.0,4.0,6.0,,,,,,,,,,4.0
ET_QC_500m_2007129_aid0004,aid0004,2007-05-09 00:00:00+00:00,466.0,1.0,13.0,7.0,,4.0,,,,,,,4.0
ET_QC_500m_2007137_aid0004,aid0004,2007-05-17 00:00:00+00:00,21.0,,,470.0,,,,,,,,,4.0
ET_QC_500m_2007145_aid0004,aid0004,2007-05-25 00:00:00+00:00,17.0,,,474.0,,,,,,,,,4.0
ET_QC_500m_2007153_aid0004,aid0004,2007-06-02 00:00:00+00:00,6.0,2.0,,42.0,7.0,,,,,408.0,17.0,9.0,4.0
ET_QC_500m_2007161_aid0004,aid0004,2007-06-10 00:00:00+00:00,14.0,1.0,13.0,57.0,3.0,13.0,,,,384.0,,6.0,4.0
ET_QC_500m_2007169_aid0004,aid0004,2007-06-18 00:00:00+00:00,18.0,,,345.0,8.0,,,,,120.0,,,4.0
ET_QC_500m_2007177_aid0004,aid0004,2007-06-26 00:00:00+00:00,41.0,17.0,3.0,162.0,6.0,15.0,,,,223.0,20.0,4.0,4.0
ET_QC_500m_2007185_aid0004,aid0004,2007-07-04 00:00:00+00:00,29.0,7.0,1.0,203.0,1.0,10.0,,,,204.0,10.0,26.0,4.0
ET_QC_500m_2007193_aid0004,aid0004,2007-07-12 00:00:00+00:00,24.0,3.0,,228.0,,,,,,225.0,,11.0,4.0
ET_QC_500m_2007201_aid0004,aid0004,2007-07-20 00:00:00+00:00,54.0,1.0,4.0,296.0,,2.0,,,,131.0,,3.0,4.0
ET_QC_500m_2007209_aid0004,aid0004,2007-07-28 00:00:00+00:00,69.0,,15.0,220.0,,25.0,,,,149.0,,13.0,4.0
ET_QC_500m_2007217_aid0004,aid0004,2007-08-05 00:00:00+00:00,23.0,,,346.0,1.0,7.0,,,,109.0,1.0,4.0,4.0
ET_QC_500m_2007225_aid0004,aid0004,2007-08-13 00:00:00+00:00,49.0,7.0,7.0,337.0,3.0,7.0,,,,70.0,,11.0,4.0
ET_QC_500m_2007233_aid0004,aid0004,2007-08-21 00:00:00+00:00,76.0,2.0,3.0,264.0,,14.0,,,,121.0,4.0,7.0,4.0
ET_QC_500m_2007241_aid0004,aid0004,2007-08-29 00:00:00+00:00,13.0,,,478.0,,,,,,,,,4.0
ET_QC_500m_2007249_aid0004,aid0004,2007-09-06 00:00:00+00:00,12.0,2.0,5.0,438.0,14.0,16.0,,,,4.0,,,4.0
ET_QC_500m_2007257_aid0004,aid0004,2007-09-14 00:00:00+00:00,13.0,,3.0,474.0,,1.0,,,,,,,4.0
ET_QC_500m_2007265_aid0004,aid0004,2007-09-22 00:00:00+00:00,25.0,,1.0,463.0,1.0,1.0,,,,,,,4.0
ET_QC_500m_2007273_aid0004,aid0004,2007-09-30 00:00:00+00:00,349.0,2.0,5.0,119.0,2.0,14.0,,,,,,,4.0
ET_QC_500m_2007281_aid0004,aid0004,2007-10-08 00:00:00+00:00,317.0,19.0,33.0,102.0,5.0,4.0,,,,11.0,,,4.0
ET_QC_500m_2007289_aid0004,aid0004,2007-10-16 00:00:00+00:00,344.0,2.0,5.0,140.0,,,,,,,,,4.0
ET_QC_500m_2007297_aid0004,aid0004,2007-10-24 00:00:00+00:00,489.0,1.0,1.0,,,,,,,,,,4.0
ET_QC_500m_2007305_aid0004,aid0004,2007-11-01 00:00:00+00:00,483.0,5.0,3.0,,,,,,,,,,4.0
ET_QC_500m_2007313_aid0004,aid0004,2007-11-09 00:00:00+00:00,481.0,1.0,9.0,,,,,,,,,,4.0
ET_QC_500m_2007321_aid0004,aid0004,2007-11-17 00:00:00+00:00,461.0,14.0,16.0,,,,,,,,,,4.0
ET_QC_500m_2007329_aid0004,aid0004,2007-11-25 00:00:00+00:00,452.0,22.0,17.0,,,,,,,,,,4.0
ET_QC_500m_2007337_aid0004,aid0004,2007-12-03 00:00:00+00:00,344.0,64.0,68.0,,,,,,,1.0,4.0,10.0,4.0
ET_QC_500m_2007345_aid0004,aid0004,2007-12-11 00:00:00+00:00,11.0,33.0,17.0,,2.0,,,,,3.0,425.0,,4.0
ET_QC_500m_2007353_aid0004,aid0004,2007-12-19 00:00:00+00:00,2.0,77.0,9.0,,,,,,,,398.0,5.0,4.0
ET_QC_500m_2007361_aid0004,aid0004,2007-12-27 00:00:00+00:00,114.0,47.0,120.0,,,,,23.0,,30.0,97.0,60.0,4.0
ET_QC_500m_2008001_aid0004,aid0004,2008-01-01 00:00:00+00:00,288.0,66.0,112.0,,,,,,,11.0,13.0,1.0,4.0
ET_QC_500m_2008009_aid0004,aid0004,2008-01-09 00:00:00+00:00,310.0,82.0,99.0,,,,,,,,,,4.0
ET_QC_500m_2008017_aid0004,aid0004,2008-01-17 00:00:00+00:00,62.0,74.0,53.0,,,,,,,4.0,282.0,16.0,4.0
ET_QC_500m_2008025_aid0004,aid0004,2008-01-25 00:00:00+00:00,309.0,29.0,134.0,,,,,,,3.0,1.0,15.0,4.0
ET_QC_500m_2008033_aid0004,aid0004,2008-02-02 00:00:00+00:00,37.0,140.0,100.0,,,,,,,11.0,182.0,21.0,4.0
ET_QC_500m_2008041_aid0004,aid0004,2008-02-10 00:00:00+00:00,390.0,37.0,58.0,,,,,,,6.0,,,4.0
ET_QC_500m_2008049_aid0004,aid0004,2008-02-18 00:00:00+00:00,352.0,25.0,114.0,,,,,,,,,,4.0
ET_QC_500m_2008057_aid0004,aid0004,2008-02-26 00:00:00+00:00,,20.0,11.0,,,,,,,12.0,438.0,10.0,4.0
ET_QC_500m_2008065_aid0004,aid0004,2008-03-05 00:00:00+00:00,484.0,,7.0,,,,,,,,,,4.0
ET_QC_500m_2008073_aid0004,aid0004,2008-03-13 00:00:00+00:00,371.0,36.0,84.0,,,,,,,,,,4.0
ET_QC_500m_2008081_aid0004,aid0004,2008-03-21 00:00:00+00:00,491.0,,,,,,,,,,,,4.0
ET_QC_500m_2008089_aid0004,aid0004,2008-03-29 00:00:00+00:00,468.0,7.0,13.0,,3.0,,,,,,,,4.0
ET_QC_500m_2008097_aid0004,aid0004,2008-04-06 00:00:00+00:00,453.0,8.0,30.0,,,,,,,,,,4.0
ET_QC_500m_2008105_aid0004,aid0004,2008-04-14 00:00:00+00:00,464.0,8.0,19.0,,,,,,,,,,4.0
ET_QC_500m_2008113_aid0004,aid0004,2008-04-22 00:00:00+00:00,480.0,,11.0,,,,,,,,,,4.0
ET_QC_500m_2008121_aid0004,aid0004,2008-04-30 00:00:00+00:00,478.0,1.0,12.0,,,,,,,,,,4.0
ET_QC_500m_2008129_aid0004,aid0004,2008-05-08 00:00:00+00:00,296.0,7.0,39.0,,,,,,,149.0,,,4.0
ET_QC_500m_2008137_aid0004,aid0004,2008-05-16 00:00:00+00:00,351.0,,2.0,137.0,,1.0,,,,,,,4.0
ET_QC_500m_2008145_aid0004,aid0004,2008-05-24 00:00:00+00:00,27.0,,,464.0,,,,,,,,,4.0
ET_QC_500m_2008153_aid0004,aid0004,2008-06-01 00:00:00+00:00,44.0,3.0,1.0,323.0,3.0,,,,,109.0,7.0,1.0,4.0
ET_QC_500m_2008161_aid0004,aid0004,2008-06-09 00:00:00+00:00,14.0,,,400.0,3.0,8.0,,,,44.0,3.0,19.0,4.0
ET_QC_500m_2008169_aid0004,aid0004,2008-06-17 00:00:00+00:00,29.0,24.0,15.0,137.0,1.0,7.0,,,,267.0,3.0,8.0,4.0
ET_QC_500m_2008177_aid0004,aid0004,2008-06-25 00:00:00+00:00,44.0,20.0,2.0,169.0,1.0,4.0,,,,240.0,3.0,8.0,4.0
ET_QC_500m_2008185_aid0004,aid0004,2008-07-03 00:00:00+00:00,36.0,14.0,8.0,57.0,6.0,11.0,,,,300.0,38.0,21.0,4.0
ET_QC_500m_2008193_aid0004,aid0004,2008-07-11 00:00:00+00:00,26.0,,6.0,347.0,4.0,8.0,,,,91.0,5.0,4.0,4.0
ET_QC_500m_2008201_aid0004,aid0004,2008-07-19 00:00:00+00:00,17.0,13.0,3.0,211.0,12.0,50.0,,,,170.0,3.0,12.0,4.0
ET_QC_500m_2008209_aid0004,aid0004,2008-07-27 00:00:00+00:00,60.0,36.0,13.0,201.0,10.0,17.0,,,,135.0,10.0,9.0,4.0
ET_QC_500m_2008217_aid0004,aid0004,2008-08-04 00:00:00+00:00,55.0,85.0,23.0,89.0,11.0,4.0,,,,165.0,43.0,16.0,4.0
ET_QC_500m_2008225_aid0004,aid0004,2008-08-12 00:00:00+00:00,61.0,9.0,9.0,115.0,2.0,2.0,,,,285.0,5.0,3.0,4.0
ET_QC_500m_2008233_aid0004,aid0004,2008-08-20 00:00:00+00:00,14.0,,,477.0,,,,,,,,,4.0
ET_QC_500m_2008241_aid0004,aid0004,2008-08-28 00:00:00+00:00,11.0,,1.0,479.0,,,,,,,,,4.0
ET_QC_500m_2008249_aid0004,aid0004,2008-09-05 00:00:00+00:00,15.0,,,476.0,,,,,,,,,4.0
ET_QC_500m_2008257_aid0004,aid0004,2008-09-13 00:00:00+00:00,30.0,,,461.0,,,,,,,,,4.0
ET_QC_500m_2008265_aid0004,aid0004,2008-09-21 00:00:00+00:00,16.0,,,475.0,,,,,,,,,4.0
ET_QC_500m_2008273_aid0004,aid0004,2008-09-29 00:00:00+00:00,231.0,45.0,33.0,31.0,15.0,21.0,,,,23.0,60.0,32.0,4.0
ET_QC_500m_2008281_aid0004,aid0004,2008-10-07 00:00:00+00:00,304.0,,,187.0,,,,,,,,,4.0
ET_QC_500m_2008289_aid0004,aid0004,2008-10-15 00:00:00+00:00,450.0,20.0,21.0,,,,,,,,,,4.0
ET_QC_500m_2008297_aid0004,aid0004,2008-10-23 00:00:00+00:00,491.0,,,,,,,,,,,,4.0
ET_QC_500m_2008305_aid0004,aid0004,2008-10-31 00:00:00+00:00,470.0,13.0,8.0,,,,,,,,,,4.0
ET_QC_500m_2008313_aid0004,aid0004,2008-11-08 00:00:00+00:00,339.0,73.0,78.0,,,,,,,,,1.0,4.0
ET_QC_500m_2008321_aid0004,aid0004,2008-11-16 00:00:00+00:00,471.0,1.0,19.0,,,,,,,,,,4.0
ET_QC_500m_2008329_aid0004,aid0004,2008-11-24 00:00:00+00:00,470.0,15.0,6.0,,,,,,,,,,4.0
ET_QC_500m_2008337_aid0004,aid0004,2008-12-02 00:00:00+00:00,428.0,12.0,51.0,,,,,,,,,,4.0
ET_QC_500m_2008345_aid0004,aid0004,2008-12-10 00:00:00+00:00,487.0,2.0,1.0,,,,,,,1.0,,,4.0
ET_QC_500m_2008353_aid0004,aid0004,2008-12-18 00:00:00+00:00,211.0,29.0,23.0,,,,,,,35.0,167.0,26.0,4.0
ET_QC_500m_2008361_aid0004,aid0004,2008-12-26 00:00:00+00:00,150.0,94.0,236.0,,,,,2.0,3.0,,6.0,,4.0
ET_QC_500m_2009001_aid0004,aid0004,2009-01-01 00:00:00+00:00,42.0,75.0,81.0,,,,,,,1.0,278.0,14.0,4.0
ET_QC_500m_2009009_aid0004,aid0004,2009-01-09 00:00:00+00:00,,82.0,272.0,,,,,,,20.0,105.0,12.0,4.0
ET_QC_500m_2009017_aid0004,aid0004,2009-01-17 00:00:00+00:00,21.0,37.0,96.0,,,,,,,32.0,178.0,127.0,4.0
ET_QC_500m_2009025_aid0004,aid0004,2009-01-25 00:00:00+00:00,11.0,24.0,45.0,,,,,,,69.0,333.0,9.0,4.0
ET_QC_500m_2009033_aid0004,aid0004,2009-02-02 00:00:00+00:00,93.0,34.0,42.0,,,,,,,66.0,198.0,58.0,4.0
ET_QC_500m_2009041_aid0004,aid0004,2009-02-10 00:00:00+00:00,285.0,14.0,192.0,,,,,,,,,,4.0
ET_QC_500m_2009049_aid0004,aid0004,2009-02-18 00:00:00+00:00,359.0,33.0,99.0,,,,,,,,,,4.0
ET_QC_500m_2009057_aid0004,aid0004,2009-02-26 00:00:00+00:00,467.0,17.0,7.0,,,,,,,,,,4.0
ET_QC_500m_2009065_aid0004,aid0004,2009-03-06 00:00:00+00:00,286.0,49.0,156.0,,,,,,,,,,4.0
ET_QC_500m_2009073_aid0004,aid0004,2009-03-14 00:00:00+00:00,481.0,1.0,9.0,,,,,,,,,,4.0
ET_QC_500m_2009081_aid0004,aid0004,2009-03-22 00:00:00+00:00,484.0,,7.0,,,,,,,,,,4.0
ET_QC_500m_2009089_aid0004,aid0004,2009-03-30 00:00:00+00:00,394.0,77.0,20.0,,,,,,,,,,4.0
ET_QC_500m_2009097_aid0004,aid0004,2009-04-07 00:00:00+00:00,491.0,,,,,,,,,,,,4.0
ET_QC_500m_2009105_aid0004,aid0004,2009-04-15 00:00:00+00:00,456.0,12.0,23.0,,,,,,,,,,4.0
ET_QC_500m_2009113_aid0004,aid0004,2009-04-23 00:00:00+00:00,457.0,8.0,26.0,,,,,,,,,,4.0
ET_QC_500m_2009121_aid0004,aid0004,2009-05-01 00:00:00+00:00,32.0,34.0,66.0,,,,,,,21.0,268.0,70.0,4.0
ET_QC_500m_2009129_aid0004,aid0004,2009-05-09 00:00:00+00:00,182.0,6.0,11.0,249.0,14.0,9.0,,,,14.0,2.0,4.0,4.0
ET_QC_500m_2009137_aid0004,aid0004,2009-05-17 00:00:00+00:00,48.0,,1.0,427.0,,,,,,15.0,,,4.0
ET_QC_500m_2009145_aid0004,aid0004,2009-05-25 00:00:00+00:00,19.0,,,436.0,,,,,,36.0,,,4.0
ET_QC_500m_2009153_aid0004,aid0004,2009-06-02 00:00:00+00:00,16.0,,,217.0,13.0,9.0,,,,231.0,,5.0,4.0
ET_QC_500m_2009161_aid0004,aid0004,2009-06-10 00:00:00+00:00,27.0,,,439.0,,,,,,25.0,,,4.0
ET_QC_500m_2009169_aid0004,aid0004,2009-06-18 00:00:00+00:00,,,,,,,,,,,491.0,,4.0
ET_QC_500m_2009177_aid0004,aid0004,2009-06-26 00:00:00+00:00,31.0,5.0,10.0,159.0,1.0,,,,,268.0,7.0,10.0,4.0
ET_QC_500m_2009185_aid0004,aid0004,2009-07-04 00:00:00+00:00,53.0,9.0,1.0,143.0,5.0,3.0,,,,259.0,4.0,14.0,4.0
ET_QC_500m_2009193_aid0004,aid0004,2009-07-12 00:00:00+00:00,48.0,11.0,4.0,300.0,20.0,6.0,,,,93.0,2.0,7.0,4.0
ET_QC_500m_2009201_aid0004,aid0004,2009-07-20 00:00:00+00:00,16.0,2.0,,297.0,3.0,,,,,169.0,2.0,2.0,4.0
ET_QC_500m_2009209_aid0004,aid0004,2009-07-28 00:00:00+00:00,105.0,8.0,13.0,243.0,7.0,17.0,,,,79.0,11.0,8.0,4.0
ET_QC_500m_2009217_aid0004,aid0004,2009-08-05 00:00:00+00:00,53.0,6.0,26.0,140.0,,,,,,266.0,,,4.0
ET_QC_500m_2009225_aid0004,aid0004,2009-08-13 00:00:00+00:00,8.0,,,478.0,,1.0,,,,4.0,,,4.0
ET_QC_500m_2009233_aid0004,aid0004,2009-08-21 00:00:00+00:00,44.0,23.0,7.0,261.0,,9.0,,,,125.0,16.0,6.0,4.0
ET_QC_500m_2009241_aid0004,aid0004,2009-08-29 00:00:00+00:00,18.0,,,461.0,,,,,,12.0,,,4.0
ET_QC_500m_2009249_aid0004,aid0004,2009-09-06 00:00:00+00:00,91.0,,17.0,297.0,2.0,,,,,80.0,2.0,2.0,4.0
ET_QC_500m_2009257_aid0004,aid0004,2009-09-14 00:00:00+00:00,17.0,,,467.0,1.0,6.0,,,,,,,4.0
ET_QC_500m_2009265_aid0004,aid0004,2009-09-22 00:00:00+00:00,27.0,,1.0,463.0,,,,,,,,,4.0
ET_QC_500m_2009273_aid0004,aid0004,2009-09-30 00:00:00+00:00,368.0,2.0,2.0,110.0,4.0,5.0,,,,,,,4.0
ET_QC_500m_2009281_aid0004,aid0004,2009-10-08 00:00:00+00:00,367.0,28.0,92.0,2.0,1.0,1.0,,,,,,,4.0
ET_QC_500m_2009289_aid0004,aid0004,2009-10-16 00:00:00+00:00,491.0,,,,,,,,,,,,4.0
ET_QC_500m_2009297_aid0004,aid0004,2009-10-24 00:00:00+00:00,488.0,3.0,,,,,,,,,,,4.0
ET_QC_500m_2009305_aid0004,aid0004,2009-11-01 00:00:00+00:00,456.0,5.0,30.0,,,,,,,,,,4.0
ET_QC_500m_2009313_aid0004,aid0004,2009-11-09 00:00:00+00:00,491.0,,,,,,,,,,,,4.0
ET_QC_500m_2009321_aid0004,aid0004,2009-11-17 00:00:00+00:00,199.0,2.0,290.0,,,,,,,,,,4.0
ET_QC_500m_2009329_aid0004,aid0004,2009-11-25 00:00:00+00:00,457.0,4.0,30.0,,,,,,,,,,4.0
ET_QC_500m_2009337_aid0004,aid0004,2009-12-03 00:00:00+00:00,469.0,20.0,2.0,,,,,,,,,,4.0
ET_QC_500m_2009345_aid0004,aid0004,2009-12-11 00:00:00+00:00,468.0,6.0,17.0,,,,,,,,,,4.0
ET_QC_500m_2009353_aid0004,aid0004,2009-12-19 00:00:00+00:00,18.0,39.0,36.0,,,,,,,6.0,386.0,6.0,4.0
ET_QC_500m_2009361_aid0004,aid0004,2009-12-27 00:00:00+00:00,262.0,87.0,123.0,,,,,,,2.0,14.0,3.0,4.0
ET_QC_500m_2010001_aid0004,aid0004,2010-01-01 00:00:00+00:00,24.0,19.0,47.0,,,,,,,6.0,389.0,6.0,4.0
ET_QC_500m_2010009_aid0004,aid0004,2010-01-09 00:00:00+00:00,235.0,59.0,61.0,,,,,,,7.0,128.0,1.0,4.0
ET_QC_500m_2010017_aid0004,aid0004,2010-01-17 00:00:00+00:00,87.0,52.0,192.0,,,,,,,,133.0,27.0,4.0
ET_QC_500m_2010025_aid0004,aid0004,2010-01-25 00:00:00+00:00,457.0,19.0,12.0,,,,,,,3.0,,,4.0
ET_QC_500m_2010033_aid0004,aid0004,2010-02-02 00:00:00+00:00,44.0,111.0,80.0,,,,,,,,244.0,12.0,4.0
ET_QC_500m_2010041_aid0004,aid0004,2010-02-10 00:00:00+00:00,241.0,36.0,118.0,,,,,,,25.0,30.0,41.0,4.0
ET_QC_500m_2010049_aid0004,aid0004,2010-02-18 00:00:00+00:00,216.0,36.0,106.0,,,,,,,5.0,52.0,76.0,4.0
ET_QC_500m_2010057_aid0004,aid0004,2010-02-26 00:00:00+00:00,285.0,66.0,140.0,,,,,,,,,,4.0
ET_QC_500m_2010065_aid0004,aid0004,2010-03-06 00:00:00+00:00,491.0,,,,,,,,,,,,4.0
ET_QC_500m_2010073_aid0004,aid0004,2010-03-14 00:00:00+00:00,491.0,,,,,,,,,,,,4.0
ET_QC_500m_2010081_aid0004,aid0004,2010-03-22 00:00:00+00:00,491.0,,,,,,,,,,,,4.0
ET_QC_500m_2010089_aid0004,aid0004,2010-03-30 00:00:00+00:00,490.0,,1.0,,,,,,,,,,4.0
ET_QC_500m_2010097_aid0004,aid0004,2010-04-07 00:00:00+00:00,490.0,,1.0,,,,,,,,,,4.0
ET_QC_500m_2010105_aid0004,aid0004,2010-04-15 00:00:00+00:00,469.0,6.0,12.0,,1.0,,,,,3.0,,,4.0
ET_QC_500m_2010113_aid0004,aid0004,2010-04-23 00:00:00+00:00,470.0,9.0,12.0,,,,,,,,,,4.0
ET_QC_500m_2010121_aid0004,aid0004,2010-05-01 00:00:00+00:00,216.0,,,275.0,,,,,,,,,4.0
ET_QC_500m_2010129_aid0004,aid0004,2010-05-09 00:00:00+00:00,331.0,1.0,2.0,142.0,5.0,8.0,,,,2.0,,,4.0
ET_QC_500m_2010137_aid0004,aid0004,2010-05-17 00:00:00+00:00,44.0,13.0,9.0,96.0,9.0,1.0,,,,317.0,,2.0,4.0
ET_QC_500m_2010145_aid0004,aid0004,2010-05-25 00:00:00+00:00,18.0,,,407.0,4.0,3.0,,,,58.0,,1.0,4.0
ET_QC_500m_2010153_aid0004,aid0004,2010-06-02 00:00:00+00:00,57.0,3.0,10.0,150.0,14.0,16.0,,,,239.0,,2.0,4.0
ET_QC_500m_2010161_aid0004,aid0004,2010-06-10 00:00:00+00:00,30.0,3.0,9.0,3.0,,,,,,300.0,102.0,44.0,4.0
ET_QC_500m_2010169_aid0004,aid0004,2010-06-18 00:00:00+00:00,11.0,1.0,11.0,174.0,,30.0,,,,223.0,,41.0,4.0
